Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
27240631,01/24/2014 06:27:32 PM,01/29/2014 11:14:13 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10001,9 WEST 32 STREET,WEST 32 STREET,5 AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,02/07/2014 06:27:32 PM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,01/29/2014 11:14:13 AM,05 MANHATTAN,MANHATTAN,988117,211573,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74739473917165,-73.98604392847245,"(40.74739473917165, -73.98604392847245)"
27240598,01/24/2014 05:40:18 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10021,1431 2 AVENUE,2 AVENUE,EAST 74 STREET,EAST 75 STREET,,,ADDRESS,NEW YORK,,N/A,Open,03/10/2014 05:40:18 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/29/2014 11:15:22 AM,08 MANHATTAN,MANHATTAN,996115,219981,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77046543054042,-73.95716416899805,"(40.77046543054042, -73.95716416899805)"
27241969,01/24/2014 01:37:34 PM,01/24/2014 02:10:55 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10065,1175 3 AVENUE,3 AVENUE,EAST 68 STREET,EAST 69 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,02/07/2014 01:37:34 PM,"The Department of Health and Mental Hygiene regulates restaurants and other establishments that mostly sell food which is prepared on the premises. New York State Agriculture and Markets regulates those establishments that mostly sell pre-packaged food, including supermarkets, bodegas, green markets, fish and meat markets, and delis. This Service Request involves an establishment under the jurisdiction of the New York State Agriculture and Markets. For complaint status, call (718) 722-2876.",01/24/2014 02:10:55 PM,08 MANHATTAN,MANHATTAN,994693,218864,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76740135040216,-73.9622997051479,"(40.76740135040216, -73.9622997051479)"
27220583,01/22/2014 06:32:23 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10017,90 EAST 42 STREET,EAST 42 STREET,VANDERBILT AVENUE,PARK AVENUE,,,ADDRESS,NEW YORK,,N/A,Open,03/08/2014 06:32:23 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/24/2014 02:43:28 PM,05 MANHATTAN,MANHATTAN,990417,213301,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7521363582801,-73.97774160334399,"(40.7521363582801, -73.97774160334399)"
27204648,01/21/2014 09:35:25 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,3 or More,Restaurant/Bar/Deli/Bakery,10032,1047 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST 162 STREET,WEST 163 STREET,,,ADDRESS,NEW YORK,,N/A,Open,03/07/2014 09:35:25 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/24/2014 01:19:02 PM,12 MANHATTAN,MANHATTAN,1000848,244010,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83641079948855,-73.94001737140829,"(40.83641079948855, -73.94001737140829)"
27200145,01/21/2014 07:55:19 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10036,220 WEST 44 STREET,WEST 44 STREET,7 AVENUE,SHUBERT ALLEY,,,ADDRESS,NEW YORK,,N/A,Open,03/07/2014 07:55:19 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/24/2014 01:16:50 PM,05 MANHATTAN,MANHATTAN,987936,215297,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75761625301365,-73.98669511931114,"(40.75761625301365, -73.98669511931114)"
27215230,01/21/2014 06:52:23 AM,01/24/2014 01:17:53 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10017,708 3 AVENUE,3 AVENUE,EAST 44 STREET,EAST 45 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,02/04/2014 06:52:23 AM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,01/24/2014 01:17:53 PM,06 MANHATTAN,MANHATTAN,991641,213371,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75232755216677,-73.97332377450489,"(40.75232755216677, -73.97332377450489)"
27198312,01/20/2014 06:53:50 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10002,31 MARKET STREET,MARKET STREET,HENRY STREET,MADISON STREET,,,ADDRESS,NEW YORK,,N/A,Open,03/06/2014 06:53:50 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/24/2014 02:35:02 PM,03 MANHATTAN,MANHATTAN,985797,198919,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7126633154098,-73.99441975878506,"(40.7126633154098, -73.99441975878506)"
27190222,01/19/2014 09:28:07 AM,01/21/2014 12:16:21 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10023,269 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 72 STREET,WEST 73 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,02/02/2014 09:28:07 AM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,01/21/2014 12:16:21 PM,07 MANHATTAN,MANHATTAN,989415,223078,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77897233667541,-73.98135058363005,"(40.77897233667541, -73.98135058363005)"
27188554,01/18/2014 10:41:42 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10011,435 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,CHRISTOPHER STREET,WEST 10 STREET,,,ADDRESS,NEW YORK,,N/A,Open,03/04/2014 10:41:42 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/24/2014 01:21:14 PM,02 MANHATTAN,MANHATTAN,984551,206885,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73452818593876,-73.99891389543382,"(40.73452818593876, -73.99891389543382)"
27183019,01/17/2014 03:50:45 PM,01/21/2014 12:15:07 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10011,68 GREENWICH AVENUE,GREENWICH AVENUE,PERRY STREET,7 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,01/31/2014 03:50:45 PM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,01/21/2014 12:15:07 PM,02 MANHATTAN,MANHATTAN,983989,207538,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.736320511134814,-74.0009417970664,"(40.736320511134814, -74.0009417970664)"
27163253,01/16/2014 11:04:35 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10018,1435 BROADWAY,BROADWAY,WEST 40 STREET,WEST 41 STREET,,,ADDRESS,NEW YORK,,N/A,Open,03/02/2014 11:04:35 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/21/2014 12:08:05 PM,05 MANHATTAN,MANHATTAN,987905,214176,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75453940646961,-73.98680762541504,"(40.75453940646961, -73.98680762541504)"
27166376,01/16/2014 05:23:22 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10280,303 SOUTH END AVENUE,SOUTH END AVENUE,ALBANY STREET,LIBERTY STREET,,,ADDRESS,NEW YORK,,N/A,Open,03/02/2014 05:23:22 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/21/2014 12:10:22 PM,01 MANHATTAN,MANHATTAN,979724,198042,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71025513656862,-74.01632531313507,"(40.71025513656862, -74.01632531313507)"
27160145,01/16/2014 04:00:39 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10017,757 3 AVENUE,3 AVENUE,EAST 47 STREET,EAST 48 STREET,,,ADDRESS,NEW YORK,,N/A,Open,03/02/2014 04:00:39 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/21/2014 12:09:13 PM,06 MANHATTAN,MANHATTAN,991992,213993,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75403448399964,-73.97205619939666,"(40.75403448399964, -73.97205619939666)"
27168566,01/16/2014 03:59:20 PM,01/21/2014 12:11:43 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,3 or More,Restaurant/Bar/Deli/Bakery,10001,325 8 AVENUE,8 AVENUE,WEST 26 STREET,WEST 27 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,01/30/2014 03:59:20 PM,The Department of Health and Mental Hygiene could not confirm a case of food poisoning because this complaint was submitted anonymously.  The location will be inspected according to its normal schedule for sanitary inspections.,01/21/2014 12:11:43 PM,04 MANHATTAN,MANHATTAN,985078,211554,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74734339569346,-73.99701173564202,"(40.74734339569346, -73.99701173564202)"
27161637,01/16/2014 10:51:02 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10019,796 9 AVENUE,9 AVENUE,WEST 52 STREET,WEST 53 STREET,,,ADDRESS,NEW YORK,,N/A,Open,03/02/2014 10:51:02 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/21/2014 12:05:50 PM,04 MANHATTAN,MANHATTAN,987664,218064,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.765211066385596,-73.98767551753984,"(40.765211066385596, -73.98767551753984)"
27155210,01/15/2014 06:32:50 PM,01/21/2014 11:52:14 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10016,550 2 AVENUE,2 AVENUE,EAST 30 STREET,EAST 31 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,01/29/2014 06:32:50 PM,"The Department of Health and Mental Hygiene regulates restaurants and other establishments that mostly sell food which is prepared on the premises. New York State Agriculture and Markets regulates those establishments that mostly sell pre-packaged food, including supermarkets, bodegas, green markets, fish and meat markets, and delis. This Service Request involves an establishment under the jurisdiction of the New York State Agriculture and Markets. For complaint status, call (718) 722-2876.",01/21/2014 11:52:14 AM,06 MANHATTAN,MANHATTAN,990504,209809,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.742551634964016,-73.97743084374007,"(40.742551634964016, -73.97743084374007)"
27153287,01/15/2014 09:13:04 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10009,523 EAST 12 STREET,EAST 12 STREET,AVENUE A,AVENUE B,,,ADDRESS,NEW YORK,,N/A,Open,03/01/2014 09:13:04 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/21/2014 11:24:19 AM,03 MANHATTAN,MANHATTAN,989626,204796,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72879276467573,-73.98060333669096,"(40.72879276467573, -73.98060333669096)"
27148265,01/14/2014 01:23:09 PM,01/21/2014 11:20:53 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10007,270 GREENWICH STREET,GREENWICH STREET,MURRAY STREET,WARREN STREET,,,ADDRESS,NEW YORK,,N/A,Closed,01/28/2014 01:23:09 PM,"The Department of Health and Mental Hygiene regulates restaurants and other establishments that mostly sell food which is prepared on the premises. New York State Agriculture and Markets regulates those establishments that mostly sell pre-packaged food, including supermarkets, bodegas, green markets, fish and meat markets, and delis. This Service Request involves an establishment under the jurisdiction of the New York State Agriculture and Markets. For complaint status, call (718) 722-2876.",01/21/2014 11:20:53 AM,01 MANHATTAN,MANHATTAN,981140,199884,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.715311598712574,-74.01121864237841,"(40.715311598712574, -74.01121864237841)"
27147217,01/14/2014 11:06:52 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,3 or More,Restaurant/Bar/Deli/Bakery,10036,140 46,46,,,,,,NEW YORK,,N/A,Open,02/28/2014 11:06:52 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/14/2014 11:39:14 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
27147578,01/14/2014 09:40:36 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10029,1415 5 AVENUE,5 AVENUE,EAST 115 STREET,EAST 116 STREET,,,ADDRESS,NEW YORK,,N/A,Open,02/28/2014 09:40:36 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/21/2014 04:21:47 PM,11 MANHATTAN,MANHATTAN,999042,230923,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80049388189647,-73.94657282268294,"(40.80049388189647, -73.94657282268294)"
27139361,01/13/2014 12:29:02 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10029,112 EAST 116 STREET,EAST 116 STREET,PARK AVENUE,LEXINGTON AVENUE,,,ADDRESS,NEW YORK,,N/A,Open,02/27/2014 12:29:02 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/13/2014 12:54:39 PM,11 MANHATTAN,MANHATTAN,1000150,230385,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.799015294731724,-73.9425721160894,"(40.799015294731724, -73.9425721160894)"
27128158,01/11/2014 07:51:15 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10018,1372 BROADWAY,BROADWAY,WEST 37 STREET,WEST 38 STREET,,,ADDRESS,NEW YORK,,N/A,Open,02/25/2014 07:51:15 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/21/2014 04:09:58 PM,05 MANHATTAN,MANHATTAN,987726,213349,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75226957345533,-73.98745413638214,"(40.75226957345533, -73.98745413638214)"
27124663,01/11/2014 08:27:43 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10010,43 WEST 26 STREET,WEST 26 STREET,BROADWAY,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,N/A,Open,02/25/2014 08:27:43 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/21/2014 04:07:42 PM,05 MANHATTAN,MANHATTAN,987027,210413,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74421123945057,-73.98997823670908,"(40.74421123945057, -73.98997823670908)"
27119826,01/10/2014 08:15:29 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10075,1376 3 AVENUE,3 AVENUE,EAST 78 STREET,EAST 79 STREET,,,ADDRESS,NEW YORK,,N/A,Open,02/24/2014 08:15:29 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/21/2014 03:24:57 PM,08 MANHATTAN,MANHATTAN,995972,221187,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77377577588143,-73.95767833367509,"(40.77377577588143, -73.95767833367509)"
27116808,01/10/2014 03:31:17 PM,01/21/2014 03:23:47 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10033,4127 BROADWAY,BROADWAY,WEST 174 STREET,WEST 175 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,01/24/2014 03:31:17 PM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,01/21/2014 03:23:47 PM,12 MANHATTAN,MANHATTAN,1001240,247419,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84576676248319,-73.93859210758052,"(40.84576676248319, -73.93859210758052)"
27120872,01/10/2014 03:01:44 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10007,61 MURRAY STREET,MURRAY STREET,CHURCH STREET,WEST BROADWAY,,,ADDRESS,NEW YORK,,N/A,Open,02/24/2014 03:01:44 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/13/2014 12:20:54 PM,01 MANHATTAN,MANHATTAN,981515,199506,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7142742029244,-74.0098657586284,"(40.7142742029244, -74.0098657586284)"
27121873,01/10/2014 02:58:01 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10032,3822 BROADWAY,BROADWAY,FT WASHINGTON AVENUE,WEST 160 STREET,,,ADDRESS,NEW YORK,,N/A,Open,02/24/2014 02:58:01 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/13/2014 11:46:42 AM,12 MANHATTAN,MANHATTAN,999788,243661,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.835454824237694,-73.94384885636208,"(40.835454824237694, -73.94384885636208)"
27120215,01/10/2014 12:37:42 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,3 or More,Restaurant/Bar/Deli/Bakery,10014,200 VARICK STREET,VARICK STREET,KING STREET,WEST HOUSTON STREET,,,ADDRESS,NEW YORK,,N/A,Open,02/24/2014 12:37:42 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/21/2014 02:39:12 PM,02 MANHATTAN,MANHATTAN,982769,204633,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72834687916755,-74.00534342744302,"(40.72834687916755, -74.00534342744302)"
27109853,01/09/2014 09:49:43 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10016,589 1 AVENUE,1 AVENUE,EAST 33 STREET,EAST 34 STREET,,,ADDRESS,NEW YORK,,N/A,Open,02/23/2014 09:49:43 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/13/2014 11:13:36 AM,06 MANHATTAN,MANHATTAN,991543,210178,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.743563652023354,-73.97368094699546,"(40.743563652023354, -73.97368094699546)"
27111041,01/09/2014 04:32:03 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10024,612 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 89 STREET,WEST 90 STREET,,,ADDRESS,NEW YORK,,N/A,Open,02/23/2014 04:32:03 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/13/2014 10:30:09 AM,07 MANHATTAN,MANHATTAN,991634,227098,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.790004590004926,-73.973333957288,"(40.790004590004926, -73.973333957288)"
27100174,01/08/2014 10:57:38 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10009,277 EAST 10 STREET,EAST 10 STREET,1 AVENUE,AVENUE A,,,ADDRESS,NEW YORK,,N/A,Open,02/22/2014 10:57:38 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,01/21/2014 02:24:13 PM,03 MANHATTAN,MANHATTAN,988955,204576,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.728189300740645,-73.98302446535317,"(40.728189300740645, -73.98302446535317)"
